round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
1,22,r1_c12,moving_average_cross,mutation,r1_c02,True,-6.283650037873284,-0.4458206194855079,0.45625035853088874,1183,19829,5541.793805144921,0.24686192468619247,"{""entry_threshold"": 0.001, ""fast_window"": 8, ""slow_window"": 55}"
1,23,r1_c25,rsi_reversion,mutation,r1_c05,True,-6.508525989068648,-0.5090000530605866,0.5185921003551699,1378,6076,4909.9994693941335,0.5328947368421053,"{""overbought"": 70.0, ""oversold"": 32.5, ""period"": 15}"
1,24,r1_c23,moving_average_cross,mutation,r1_c03,True,-6.5180899380296795,-0.4512529584476056,0.4648281585690503,962,22514,5487.470415523944,0.21761658031088082,"{""entry_threshold"": 0.0005, ""fast_window"": 19, ""slow_window"": 70}"
1,25,r1_c21,moving_average_cross,mutation,r1_c01,False,-6.699583063979677,-0.47646184518557094,0.4849927753970781,1637,17405,5235.381548144291,0.25,"{""entry_threshold"": 0.001, ""fast_window"": 7, ""slow_window"": 30}"
1,26,r1_c36,price_moving_average,mutation,r1_c06,True,-7.0830533408653915,-0.49633713935770263,0.5126816122971959,648,830,5036.6286064229735,0.288,"{""entry_threshold"": 0.0015, ""period"": 9}"
1,27,r1_c32,moving_average_cross,mutation,r1_c02,False,-7.3175458381316725,-0.501073219396837,0.5158912804344119,1497,22189,4989.267806031629,0.24918032786885247,"{""entry_threshold"": 0.0005, ""fast_window"": 9, ""slow_window"": 45}"
1,28,r1_c22,moving_average_cross,mutation,r1_c02,False,-7.640199067822556,-0.5167622531077782,0.5243512877883424,1679,21247,4832.377468922217,0.2536873156342183,"{""entry_threshold"": 0.0005, ""fast_window"": 11, ""slow_window"": 35}"
1,29,r1_c26,price_moving_average,mutation,r1_c06,False,-7.7483607939724815,-0.5460736694970901,0.5485424299492372,875,1122,4539.263305029099,0.30513595166163143,"{""entry_threshold"": 0.001, ""period"": 13}"
1,30,r1_c02,moving_average_cross,seed,,False,-7.799316662938947,-0.5232833208223456,0.5365377595316762,1581,21780,4767.1667917765435,0.25,"{""entry_threshold"": 0.0005, ""fast_window"": 10, ""slow_window"": 40}"
1,31,r1_c19,donchian_breakout,mutation,r1_c09,False,-7.843919619823264,-0.6779009783241555,0.6814058430396357,1172,1265,3220.990216758445,0.26652452025586354,"{""breakout_buffer_bps"": 5.0, ""lookback_window"": 18}"
1,32,r1_c29,donchian_breakout,mutation,r1_c09,False,-8.459248525891464,-0.7049631896875002,0.7069597560418082,1535,1677,2950.3681031249985,0.2490974729241877,"{""breakout_buffer_bps"": 0.0, ""lookback_window"": 22}"
1,33,r1_c42,moving_average_cross,mutation,r1_c02,False,-9.417990157829927,-0.5921529544786154,0.6022325444311963,2031,25863,4078.4704552138464,0.1976190476190476,"{""entry_threshold"": 0.0, ""fast_window"": 8, ""slow_window"": 45}"
1,34,r1_c09,donchian_breakout,seed,,False,-9.723728723661905,-0.7530270570240696,0.7541588369927329,1656,1796,2469.7294297593044,0.23934426229508196,"{""breakout_buffer_bps"": 0.0, ""lookback_window"": 20}"
1,35,r1_c39,donchian_breakout,mutation,r1_c09,False,-10.639392503536115,-0.7835327508725696,0.7879805382375786,1647,1742,2164.672491274305,0.26458036984352773,"{""breakout_buffer_bps"": 5.0, ""lookback_window"": 10}"
1,36,r1_c48,donchian_breakout,mutation,r1_c09,False,-11.04743805155371,-0.7957126974534958,0.7968647545746934,1988,2127,2042.8730254650413,0.2393617021276596,"{""breakout_buffer_bps"": 0.0, ""lookback_window"": 15}"
1,37,r1_c31,moving_average_cross,mutation,r1_c01,False,-11.338920628296982,-0.6631693213238197,0.6631945455357575,2594,25878,3368.3067867618033,0.21973929236499068,"{""entry_threshold"": 0.0, ""fast_window"": 8, ""slow_window"": 30}"
1,38,r1_c11,moving_average_cross,mutation,r1_c01,False,-11.65783074100422,-0.6750929190232069,0.6751248551804856,2608,21440,3249.070809767931,0.22586520947176686,"{""entry_threshold"": 0.0005, ""fast_window"": 4, ""slow_window"": 25}"
1,39,r1_c50,moving_average_cross,mutation,r1_c01,False,-13.759963987510256,-0.7356180495896942,0.737260578433325,2689,10324,2643.8195041030576,0.24324324324324326,"{""entry_threshold"": 0.001, ""fast_window"": 4, ""slow_window"": 10}"
1,40,r1_c41,moving_average_cross,mutation,r1_c01,False,-13.820113090343702,-0.7392925332818031,0.7393156787380114,3194,25883,2607.074667181969,0.20689655172413793,"{""entry_threshold"": 0.0, ""fast_window"": 6, ""slow_window"": 25}"
1,41,r1_c04,rsi_reversion,seed,,False,-13.964716015714131,-0.759794835980314,0.7627535989848947,2708,7660,2402.0516401968594,0.4009146341463415,"{""overbought"": 75.0, ""oversold"": 25.0, ""period"": 7}"
1,42,r1_c44,rsi_reversion,mutation,r1_c05,False,-14.863927797415514,-0.785813785513166,0.7875022412204858,2930,11804,2141.86214486834,0.3879699248120301,"{""overbought"": 65.0, ""oversold"": 35.0, ""period"": 10}"
1,43,r1_c43,rsi_reversion,mutation,r1_c04,False,-16.871798990866676,-0.8069246846378475,0.8069246846378475,3411,9745,1930.7531536215247,0.33560864618885095,"{""overbought"": 70.0, ""oversold"": 22.5, ""period"": 6}"
1,44,r1_c01,moving_average_cross,seed,,False,-17.525704343918317,-0.8184778598790398,0.8185583122269054,3945,25888,1815.2214012096024,0.19427890345649582,"{""entry_threshold"": 0.0, ""fast_window"": 5, ""slow_window"": 20}"
1,45,r1_c34,rsi_reversion,mutation,r1_c04,False,-18.76354036682788,-0.8593549252221439,0.8594081584904582,3761,8482,1406.4507477785608,0.34177215189873417,"{""overbought"": 80.0, ""oversold"": 22.5, ""period"": 5}"
1,46,r1_c06,price_moving_average,seed,,False,-19.252742911393163,-0.857267453098881,0.8573724280782883,2100,2424,1427.3254690111903,0.2234891676168757,"{""entry_threshold"": 0.0005, ""period"": 10}"
1,47,r1_c16,price_moving_average,mutation,r1_c06,False,-21.67844124769069,-0.8838315842010437,0.8839287882716895,2220,2578,1161.6841579895636,0.20277481323372465,"{""entry_threshold"": 0.0005, ""period"": 9}"
1,48,r1_c14,rsi_reversion,mutation,r1_c04,False,-21.806508000825595,-0.8873226360092167,0.8873594312595182,4119,9800,1126.7736399078337,0.3136150234741784,"{""overbought"": 75.0, ""oversold"": 22.5, ""period"": 5}"
1,49,r1_c24,rsi_reversion,mutation,r1_c04,False,-23.278801818814923,-0.9005370574633945,0.9005370574633945,4728,11809,994.6294253660541,0.30335241210139,"{""overbought"": 70.0, ""oversold"": 25.0, ""period"": 5}"
1,50,r1_c45,price_moving_average,mutation,r1_c06,False,-28.46742274532239,-0.9431142188858579,0.9431142188858579,3005,3510,568.8578111414204,0.20443740095087162,"{""entry_threshold"": 0.0005, ""period"": 5}"
2,1,r2_c21,donchian_breakout,mutation,r1_c49,True,3.6157153541194726,0.5814126690951218,0.19190992439238105,95,101,15814.126690951218,0.5862068965517241,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 63}"
2,2,r2_c01,donchian_breakout,elite,r1_c49,True,1.6962348232447384,0.21587447446822572,0.27425308445984903,148,164,12158.744744682257,0.3877551020408163,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 65}"
2,3,r2_c27,multi_timeframe_ma_spread,mutation,r1_c28,True,0.811263791578187,0.07356122768358073,0.3050892699561412,74,80,10735.612276835807,0.3939393939393939,"{""primary_ma_period"": 22, ""reference_ma_period"": 70, ""spread_threshold_bps"": 50.0}"
2,4,r2_c23,multi_timeframe_ma_spread,mutation,r1_c08,True,0.3007702010944979,0.00490207181575588,0.23818100984807755,79,80,10049.020718157559,0.3617021276595745,"{""primary_ma_period"": 25, ""reference_ma_period"": 60, ""spread_threshold_bps"": 40.0}"
2,5,r2_c02,donchian_breakout,elite,r1_c40,True,0.24725689352741984,-0.004669221828963237,0.2758633182320758,338,380,9953.307781710368,0.3391304347826087,"{""breakout_buffer_bps"": 15.0, ""lookback_window"": 57}"
2,6,r2_c29,donchian_breakout,mutation,r1_c10,True,0.03886861509402585,-0.032747315276917106,0.3295025572438405,171,185,9672.526847230829,0.36065573770491804,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 45}"
