round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
1,25,r1_c25,donchian_breakout,mutation,r5_c05,False,1.4629798435614858,0.17736099375457778,0.3262433914783352,136,154,11773.609937545778,0.34782608695652173,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 80}"
1,26,r1_c15,donchian_breakout,seed_from_result,r5_c11,False,1.4590663865799145,0.17673994460310732,0.3262433914783352,137,155,11767.399446031073,0.34782608695652173,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 79}"
1,27,r1_c16,multi_timeframe_ma_spread,seed_from_result,r5_c36,False,1.4092191287819598,0.15973462457021997,0.2277511885110172,76,79,11597.3462457022,0.4375,"{""primary_ma_period"": 28, ""reference_ma_period"": 62, ""spread_threshold_bps"": 70.0}"
1,28,r1_c17,multi_timeframe_ma_spread,seed_from_result,r5_c32,False,1.3939253544605883,0.15607215236032043,0.29022983605369185,75,81,11560.721523603204,0.3235294117647059,"{""primary_ma_period"": 27, ""reference_ma_period"": 75, ""spread_threshold_bps"": 35.0}"
1,29,r1_c49,multi_timeframe_ma_spread,mutation,r5_c09,False,1.3587625988116392,0.15197029734463668,0.3371134516410724,69,74,11519.702973446367,0.35714285714285715,"{""primary_ma_period"": 29, ""reference_ma_period"": 74, ""spread_threshold_bps"": 70.0}"
1,30,r1_c28,donchian_breakout,mutation,r5_c08,False,1.3225307355353604,0.15357101364408027,0.23250761952988896,71,75,11535.710136440803,0.38461538461538464,"{""breakout_buffer_bps"": 45.0, ""lookback_window"": 62}"
1,31,r1_c18,multi_timeframe_ma_spread,seed_from_result,r5_c12,False,1.297788737138747,0.14297150200341274,0.23122086164127925,81,82,11429.715020034128,0.42105263157894735,"{""primary_ma_period"": 30, ""reference_ma_period"": 65, ""spread_threshold_bps"": 45.0}"
1,32,r1_c19,multi_timeframe_ma_spread,seed_from_result,r5_c13,False,1.2762231810216276,0.14025795493587556,0.18804043166084686,85,89,11402.579549358756,0.4722222222222222,"{""primary_ma_period"": 26, ""reference_ma_period"": 55, ""spread_threshold_bps"": 60.0}"
1,33,r1_c22,donchian_breakout,mutation,r5_c02,False,1.2626908794380234,0.14511817637677488,0.27488792208706947,158,171,11451.181763767749,0.37037037037037035,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 61}"
1,34,r1_c42,donchian_breakout,mutation,r5_c02,False,1.167834800442068,0.13006278252478934,0.25064391458369945,128,141,11300.627825247893,0.4166666666666667,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 53}"
1,35,r1_c20,donchian_breakout,seed_from_result,r5_c14,False,1.1587298835873445,0.12903796667424358,0.22709171400544959,310,345,11290.379666742436,0.37755102040816324,"{""breakout_buffer_bps"": 15.0, ""lookback_window"": 65}"
1,36,r1_c38,multi_timeframe_ma_spread,mutation,r5_c12,False,1.0801835609651893,0.1115025278611005,0.262552276621054,71,72,11115.025278611005,0.4117647058823529,"{""primary_ma_period"": 35, ""reference_ma_period"": 63, ""spread_threshold_bps"": 65.0}"
1,37,r1_c32,multi_timeframe_ma_spread,mutation,r5_c29,False,1.0625035623387349,0.10897295937705458,0.335233348200067,78,84,11089.729593770546,0.3,"{""primary_ma_period"": 22, ""reference_ma_period"": 69, ""spread_threshold_bps"": 75.0}"
1,38,r1_c47,donchian_breakout,mutation,r5_c07,False,1.0166328309472485,0.10637815440092727,0.29154727695026866,61,68,11063.781544009273,0.4090909090909091,"{""breakout_buffer_bps"": 45.0, ""lookback_window"": 78}"
1,39,r1_c37,multi_timeframe_ma_spread,mutation,r5_c32,False,0.6891733505039177,0.0559108488798729,0.30517384097589767,70,70,10559.108488798729,0.2894736842105263,"{""primary_ma_period"": 30, ""reference_ma_period"": 80, ""spread_threshold_bps"": 25.0}"
1,40,r1_c45,donchian_breakout,mutation,r5_c05,False,0.6323496504554921,0.049731653500369795,0.232507619529889,72,76,10497.316535003698,0.39285714285714285,"{""breakout_buffer_bps"": 45.0, ""lookback_window"": 60}"
1,41,r1_c26,donchian_breakout,mutation,r5_c06,False,0.48076311424632445,0.028282604268695104,0.36646901518490155,41,43,10282.826042686951,0.2777777777777778,"{""breakout_buffer_bps"": 60.0, ""lookback_window"": 69}"
1,42,r1_c33,multi_timeframe_ma_spread,mutation,r5_c33,False,0.400344515369753,0.017928141161644453,0.27637585809894816,91,95,10179.281411616445,0.4473684210526316,"{""primary_ma_period"": 24, ""reference_ma_period"": 52, ""spread_threshold_bps"": 65.0}"
1,43,r1_c21,donchian_breakout,mutation,r5_c01,False,0.08008609384703194,-0.02716685980272014,0.32940909658929407,164,178,9728.331401972799,0.3333333333333333,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 54}"
1,44,r1_c41,donchian_breakout,mutation,r5_c01,False,-0.0035876328808241683,-0.03759649156232263,0.41385173279745935,52,56,9624.035084376774,0.18181818181818182,"{""breakout_buffer_bps"": 55.0, ""lookback_window"": 62}"
1,45,r1_c27,donchian_breakout,mutation,r5_c07,False,-0.1860069535527819,-0.06117700564242023,0.3678816288154676,60,66,9388.229943575798,0.20833333333333334,"{""breakout_buffer_bps"": 50.0, ""lookback_window"": 63}"
1,46,r1_c43,donchian_breakout,mutation,r5_c03,False,-0.8019337849883624,-0.1372280444873968,0.4727559450703324,48,52,8627.719555126032,0.18181818181818182,"{""breakout_buffer_bps"": 55.0, ""lookback_window"": 67}"
1,47,r1_c48,donchian_breakout,mutation,r5_c08,False,-0.8252072302779446,-0.140247753280096,0.3900845847347864,54,59,8597.52246719904,0.20833333333333334,"{""breakout_buffer_bps"": 55.0, ""lookback_window"": 58}"
1,48,r1_c40,donchian_breakout,mutation,r5_c14,False,-1.4786426558011723,-0.21623398275602157,0.3776046169706276,488,567,7837.660172439784,0.29577464788732394,"{""breakout_buffer_bps"": 5.0, ""lookback_window"": 75}"
1,49,r1_c35,donchian_breakout,mutation,r5_c11,False,-1.4952959603704845,-0.2175820285340672,0.3955598225264525,177,196,7824.179714659328,0.2878787878787879,"{""breakout_buffer_bps"": 25.0, ""lookback_window"": 74}"
1,50,r1_c23,donchian_breakout,mutation,r5_c03,False,-2.000543973128141,-0.2699544693403657,0.43272427837129873,212,227,7300.455306596343,0.3068181818181818,"{""breakout_buffer_bps"": 25.0, ""lookback_window"": 55}"
2,1,r2_c01,donchian_breakout,elite,r1_c01,True,3.118040080577203,0.4768026524122479,0.16778916976763766,117,130,14768.026524122479,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 64}"
2,2,r2_c02,donchian_breakout,elite,r1_c02,True,3.092541174201671,0.46842729240705705,0.1919099243923814,94,100,14684.27292407057,0.5357142857142857,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 63}"
2,3,r2_c30,donchian_breakout,mutation,r1_c46,True,3.092541174201671,0.46842729240705705,0.1919099243923814,94,100,14684.27292407057,0.5357142857142857,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 64}"
2,4,r2_c03,donchian_breakout,elite,r1_c03,True,3.091799852780509,0.47176678071771605,0.18827075775978624,116,128,14717.66780717716,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 65}"
2,5,r2_c04,donchian_breakout,elite,r1_c04,True,2.7277445986271367,0.40053858585758334,0.22494478227691392,115,127,14005.385858575833,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 67}"
2,6,r2_c25,donchian_breakout,mutation,r1_c30,True,2.7277445986271367,0.40053858585758334,0.22494478227691392,115,127,14005.385858575833,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 70}"
2,7,r2_c47,donchian_breakout,mutation,r1_c05,True,2.7273111860601236,0.4004493540870853,0.22494478227691428,114,126,14004.493540870853,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 72}"
2,8,r2_c05,donchian_breakout,elite,r1_c30,True,2.389578045464467,0.33423720510584864,0.2295392607733234,96,102,13342.372051058486,0.53125,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 60}"
2,9,r2_c06,donchian_breakout,elite,r1_c44,True,2.389578045464467,0.33423720510584864,0.2295392607733234,96,102,13342.372051058486,0.53125,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 62}"
2,10,r2_c07,donchian_breakout,elite,r1_c05,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 70}"
2,11,r2_c08,donchian_breakout,elite,r1_c06,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 67}"
2,12,r2_c09,donchian_breakout,elite,r1_c07,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 68}"
2,13,r2_c10,donchian_breakout,elite,r1_c46,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 69}"
2,14,r2_c41,donchian_breakout,mutation,r1_c01,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 66}"
2,15,r2_c44,donchian_breakout,mutation,r1_c04,True,2.382043021661842,0.33309445658931963,0.2470503882790379,90,96,13330.944565893196,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 72}"
